FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
27358.296,94000,1,2,13,NA,59,.,2,NA,1,NA,2,NA,9,3,3,1,13,2091,7993.3333,3986.6667,517,602,310,0,0,.,.,1,5,1,6,40,.,4,3,03,NA,21,6,8804,.,NA,.,01,2,NA,NA
21056.032,87662,1,5,16,15,76,74,2,1,1,1,2,2,1,1,3,2,16,4154.333,13521.2,936,733.6667,4972.2,390,0,0,.,.,2,2,5,8,.,32,5,1,NA,10,NA,7,7591,.,NA,.,01,2,NA,NA
17350.948,3086,1,2,13,13,51,50,1,2,1,1,2,2,4,1,1,1,13,2575,4464.6667,1126.6667,300,0,0,150,0,.,.,4,5,1,5,40,20,3,3,10,10,09,1,0,.,NA,.,08,2,NA,NA
20965.427,48792,1,2,11,14,39,20,2,1,1,4,1,2,5,1,2,1,14,1042.667,4373.1001,996.6667,1163.3333,0,330,72,0,.,.,2,5,2,5,40,40,3,3,10,08,27,4,9,.,NA,.,01,2,NA,NA
21796.571,117500,1,5,15,16,49,48,1,2,1,1,2,2,1,1,3,1,16,3426,17483.5,3677.3333,1812.6667,1393.3333,1474,0,0,.,.,1,2,3,12,53,40,2,2,01,01,NA,7,12714,.,NA,.,01,2,NA,NA
28274.184,28580,1,2,15,15,52,51,1,2,1,1,1,1,5,1,3,1,15,3825,7319.9666,1646.6667,263.3333,0,180,0,0,.,.,4,6,3,10,40,40,3,4,11,10,12,5,4625,.,NA,.,01,2,NA,NA
18565.857,27492,1,1,13,NA,63,.,2,NA,1,NA,2,NA,9,5,4,1,13,3837,5043.4333,0,480,243.6,280,0,0,.,.,4,2,1,4,26,.,1,1,09,NA,06,9,-3355,.,NA,.,08,2,NA,NA
21021.038,20093,1,4,12,NA,45,.,1,NA,1,NA,2,NA,8,5,1,1,12,1232,2186.1666,563.3333,0,0,0,0,34.6667,.,.,4,1,0,4,40,.,1,1,11,NA,42,2,1627,.,NA,.,08,2,NA,NA
14875.512,62200,1,5,11,12,51,44,1,2,1,1,2,2,4,1,NA,1,12,1758,6189.6667,866.6667,1001,554,390,0,26,.,.,4,5,3,6,40,40,3,3,11,05,NA,NA,894,.,NA,.,01,2,NA,NA
29285.061,23264,2,5,14,NA,68,.,1,NA,1,NA,2,NA,8,2,3,2,14,2209,3636.6,780,349,243.6,358,0,0,.,.,1,1,2,7,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,01,2,NA,NA
19445.822,0,1,2,14,NA,58,.,2,NA,1,NA,2,NA,9,3,4,1,14,2670,7662.6999,793.3333,1384.6667,887.3333,232,0,0,.,.,4,2,1,5,40,.,1,1,01,NA,32,8,71,.,NA,.,02,2,NA,NA
19394.563,55000,1,2,12,NA,58,.,1,NA,2,NA,2,NA,8,5,3,1,12,1737,4091.3334,520,196.3333,104,200,0,0,.,.,4,1,1,4,45,.,1,1,11,NA,12,5,6977,.,NA,.,08,2,NA,NA
13542.953,24366,1,2,13,14,63,67,2,1,1,1,2,2,1,1,4,1,14,4819,9813.3667,2316.6667,1499,1587.2,240,0,0,.,.,1,2,4,8,.,15,5,1,NA,14,08,8,-12,.,NA,.,01,2,NA,NA
14672.237,24428,1,4,12,13,69,87,2,1,1,1,1,1,1,1,3,1,13,2932,4981.2001,693.3333,257,487.2,240,0,0,.,.,2,2,2,6,.,.,8,0,NA,NA,48,7,0,.,NA,.,01,2,NA,NA
20765.053,0,1,1,16,NA,65,.,2,NA,1,NA,2,NA,8,2,1,1,16,4105.667,5420.7334,407.3333,0,477.6,0,0,0,.,.,1,1,0,4,45,.,1,1,03,NA,36,2,5444,.,NA,.,08,2,NA,NA
18680.807,87092,1,2,16,13,82,78,1,2,1,1,2,2,1,1,4,1,16,1593.333,27176.2,623.3333,979.6667,2304.2,712,0,0,.,.,2,2,2,4,.,.,8,0,NA,NA,41,9,11099,.,NA,.,01,2,NA,NA
17365.956,63000,1,4,15,13,26,26,2,1,1,1,2,2,1,1,2,1,15,2423,6834.0001,1170,713.3333,1005,56,0,0,.,.,4,2,2,3,40,40,2,2,02,06,31,4,6421,.,NA,.,08,2,NA,NA
18455.071,134366,1,1,12,13,71,70,1,2,1,1,2,2,1,1,1,1,13,2127.333,8096.0666,2166.6667,676.6667,1247.2,453,0,0,.,.,2,2,4,7,.,40,5,1,NA,01,34,2,21191,.,NA,.,01,2,NA,NA
30745.664,34000,1,5,13,NA,44,.,1,NA,1,NA,1,NA,9,4,NA,2,13,1596.333,5296.3334,1690,910,0,395,0,0,.,.,2,3,3,7,45,.,4,3,12,NA,NA,NA,1654,.,NA,.,09,2,NA,NA
10723.394,132834,1,2,15,NA,65,.,2,NA,1,NA,2,NA,8,2,2,1,15,5159.667,20695.2667,2183.3333,1265.3333,3073.6,1487,0,0,.,300000,2,1,2,9,.,.,8,0,NA,NA,29,4,8901,0,NA,3000,01,2,NA,NA
26907.449,0,1,1,11,11,55,42,1,2,1,1,2,2,4,1,3,1,11,2464.667,5644.6,1300,1027,86.6667,472,0,0,.,.,1,3,3,5,40,35,3,3,10,08,12,5,1619,.,NA,.,05,2,NA,NA
17365.087,208800,1,2,15,15,56,56,1,2,1,1,2,2,1,1,1,1,15,9711,23546.8334,3637.3333,1813.3333,1069.3333,793,0,0,.,.,1,2,2,9,40,40,2,2,03,03,09,1,40496,.,NA,.,01,2,NA,NA
17628.837,40678,1,1,13,NA,59,.,1,NA,1,NA,2,NA,9,3,4,1,13,1001.333,1419.2667,390,0,303.6,124,0,0,.,.,1,2,0,5,.,.,8,0,NA,NA,06,9,0,.,NA,.,02,2,NA,NA
20039.933,0,1,1,11,NA,77,.,2,NA,1,NA,2,NA,8,2,1,1,11,1358,2646.2667,346.6667,0,361.6,180,0,0,.,.,2,1,0,7,.,.,8,0,NA,NA,36,2,-143,.,NA,.,01,2,NA,NA
18563.414,29458,1,1,12,12,59,66,1,2,1,1,1,1,4,1,2,1,15,3719.667,11207.6667,2340,646,3760,244,0,0,.,.,1,4,2,8,.,.,7,2,NA,NA,17,3,9736,.,NA,.,01,2,NA,NA
18378.638,85600,1,2,16,NA,34,.,2,NA,1,NA,2,NA,8,5,4,1,16,2821.667,6511.3335,216.6667,695,216.6667,444,0,0,.,.,4,1,1,3,40,.,1,1,03,NA,06,9,17867,.,NA,.,08,2,NA,NA
24355.013,180000,1,1,15,16,44,43,1,2,2,2,2,2,3,1,3,1,16,5073.667,12123.6667,2336.6667,1401,1386.6667,90,0,0,.,.,1,5,1,9,40,40,2,2,10,03,13,5,35022,.,NA,.,01,2,NA,NA
25608.637,79400,1,4,13,13,46,36,2,1,1,1,2,1,4,1,3,1,13,4547.333,7083.8999,1142,1505,70,220,10,0,.,.,1,7,2,10,.,50,6,2,NA,15,37,5,4309,.,NA,.,01,2,NA,NA
13164.149,25210,1,2,15,NA,77,.,1,NA,1,NA,2,NA,8,2,3,1,15,640,2630.9333,693.3333,200,439.6,148,0,0,.,.,2,1,3,8,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
20724.945,160000,1,1,16,16,42,37,1,2,4,4,2,2,3,1,1,1,16,5789,11299.1666,1239.3333,1401.6667,550,500,0,0,.,.,4,4,1,4,50,.,1,1,07,NA,34,2,30137,.,NA,.,08,2,NA,NA
24291.009,39000,1,3,13,14,32,32,2,1,1,1,2,2,3,1,2,1,14,3963,8166.8667,581.3333,785,618.6667,1140,0,60.6667,.,.,1,5,2,9,40,15,2,2,01,10,39,3,-4808,.,NA,.,01,2,NA,NA
23472.535,117862,1,2,16,16,66,65,1,2,1,1,2,2,1,1,3,1,16,5830,10838.1333,1733.3333,320,815.6,1428,0,0,.,.,1,2,4,10,.,30,5,1,NA,02,21,6,24165,.,NA,.,01,2,NA,NA
24111.674,39415,1,2,11,NA,33,.,2,NA,2,NA,2,NA,7,5,2,1,11,2219.333,6475.6667,1090,925,520,546,0,130,.,.,4,2,1,4,40,.,4,2,04,NA,39,3,1599,.,NA,.,09,2,NA,NA
32238.244,75000,1,3,15,NA,31,.,2,NA,1,NA,2,NA,8,5,3,1,15,2250,4646.3334,1010,330,0,100,0,0,.,.,4,1,1,4,40,.,1,1,03,NA,12,5,11977,.,NA,.,08,2,NA,NA
3589.884,158000,1,4,16,16,49,54,1,2,1,1,2,2,3,1,4,1,16,5410,12906.8333,1863.3333,587,550,450,686,0,.,.,1,3,2,7,50,60,2,2,02,03,02,9,22064,.,NA,.,01,2,NA,NA
23109.491,115620,1,2,12,15,62,62,1,2,1,1,2,2,1,1,3,1,15,2271.333,12850.5001,1753.3333,1247,100,115,0,216.6667,.,.,1,2,2,5,55,25,2,2,01,02,45,5,19408,.,NA,.,01,2,NA,NA
25523.681,81000,1,3,13,13,55,56,1,2,1,1,2,2,1,1,3,1,13,875,4273.8001,650,330,589.3333,194,0,0,.,.,2,2,5,7,40,32,2,2,12,04,13,5,12475,.,NA,.,01,2,NA,NA
22038.189,56382,1,1,15,12,77,82,2,1,1,1,2,2,1,1,2,1,15,2320,7528.8667,1213.3333,839,1572.5333,372,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,17,3,3824,.,NA,.,01,2,NA,NA
13401.311,33000,1,4,15,NA,63,.,1,NA,1,NA,2,NA,8,5,2,1,15,1138,3319.5001,867.3333,240,374,182,0,0,.,.,4,1,3,4,40,.,1,1,10,NA,31,4,3848,.,NA,.,01,2,NA,NA
19848.035,302500,1,1,15,NA,29,.,2,NA,1,NA,2,NA,9,5,1,1,16,8434,25862.3333,7739.3333,842.3333,4028,2196,0,0,.,.,4,2,0,5,50,.,4,2,03,NA,36,2,70310,.,NA,.,08,2,NA,NA
20807.037,36364,1,4,12,13,34,34,2,1,1,1,1,1,5,1,4,1,13,2938,7991.1334,1333.3333,2151.6667,0,160,0,0,.,.,4,6,1,6,.,45,6,2,NA,01,04,8,-5050,.,NA,.,01,2,NA,NA
16957.702,17122,1,1,12,NA,81,.,2,NA,2,NA,2,NA,9,2,1,1,12,2699,4308.9333,606.6667,60,673.6,185,0,0,.,.,4,2,0,5,.,.,8,0,NA,NA,36,2,-100,.,NA,.,05,2,NA,NA
23608.961,38802,1,2,11,10,75,60,2,1,1,1,2,2,1,1,3,1,11,707,5720.8667,1603.3333,549.3333,1981.2,210,0,173.3333,.,.,2,2,3,6,.,.,8,0,NA,NA,01,6,0,.,NA,.,09,2,NA,NA
11370.036,71220,1,1,16,NA,87,.,2,NA,1,NA,2,NA,8,3,4,1,16,7462,9451.6,0,0,819.6,30,0,0,.,.,4,1,0,3,.,.,8,0,NA,NA,06,9,12891,.,NA,.,07,2,NA,NA
19501.237,184574,1,1,15,15,72,69,1,2,1,1,2,2,1,1,4,1,15,12530.333,20816.8667,3900,1503.3333,1062.2,388,0,0,.,.,2,2,2,7,.,.,8,0,NA,NA,06,9,15073,.,NA,.,01,2,NA,NA
19049.221,14480,1,1,12,NA,75,.,1,NA,2,NA,2,NA,8,4,4,1,12,716,1665.6,173.3333,156,243.6,220,0,130,.,.,4,1,0,3,.,.,8,0,NA,NA,06,9,0,.,NA,.,08,2,NA,NA
20976.921,29000,1,2,13,NA,48,.,1,NA,2,NA,2,NA,8,5,3,1,13,958,3826.8335,693.3333,697,354.3333,36,0,0,.,.,2,1,1,6,40,.,1,1,07,NA,01,6,2994,.,NA,.,01,2,NA,NA
21275.282,133315,1,2,12,16,58,57,1,2,1,1,2,2,1,1,3,1,16,1799.333,8285.0001,1213.3333,676,1556,304,0,0,.,.,2,2,2,5,40,40,2,2,10,02,48,7,19434,.,NA,.,01,2,NA,NA
22026.975,43230,1,4,10,00,41,41,2,1,1,1,1,1,3,1,4,1,11,2876,6901.0001,1516.6667,1134,180,346,0,0,.,.,4,4,2,4,40,40,2,2,05,12,06,9,-2015,.,NA,.,04,2,NA,NA
21405.488,138300,1,4,14,13,46,44,2,1,1,1,2,2,3,1,2,1,14,4128.667,9959.8999,1576.6667,1158.3333,0,1195,0,130,.,.,1,3,4,9,32,40,3,3,03,12,55,3,24547,.,NA,.,01,2,NA,NA
18956.798,35334,1,4,15,12,75,71,1,2,1,1,2,2,1,1,4,1,15,3204,8218.8667,2376.6667,384,1553.2,200,0,0,.,.,1,2,3,7,.,.,8,0,NA,NA,49,8,0,.,NA,.,01,2,NA,NA
20361.97,140000,1,1,15,15,53,52,1,2,1,1,2,2,1,1,1,1,15,6378,9657.3333,996.6667,277,966.6667,188,0,0,.,.,1,2,2,4,40,35,2,2,03,03,36,2,24874,.,NA,.,01,2,NA,NA
17038.276,43518,1,5,13,NA,66,.,2,NA,1,NA,2,NA,9,2,NA,1,13,4194,6696.6001,303.3333,306,529.6,20,0,303.3333,.,.,5,2,1,5,30,.,1,1,11,NA,NA,NA,-3355,.,NA,.,01,2,NA,NA
18531.74,105000,1,1,14,NA,71,.,2,NA,2,NA,2,NA,9,2,4,1,15,8866.667,81928.0063,728.3333,48855.6667,571.6,50,0,0,.,.,1,3,3,6,40,.,4,2,01,NA,06,9,4978,.,NA,.,11,2,NA,NA
16694.511,90172,1,2,12,NA,49,.,1,NA,1,NA,1,NA,9,3,4,1,12,1014.333,5375.7001,1256.6667,217,1232.5333,0,0,0,.,.,2,3,1,6,40,.,1,1,12,NA,06,9,12517,.,NA,.,01,2,NA,NA
26627.71,14853,1,1,11,11,57,58,1,2,1,1,1,1,4,1,3,1,12,1518.667,4820.7333,1126.6667,564,305.6,1106,0,0,.,.,2,3,1,5,.,30,6,2,NA,09,12,5,-3355,.,NA,.,09,2,NA,NA
15525.517,6000,1,1,15,15,64,64,1,2,1,1,2,2,1,1,4,1,15,2346,3199.8333,719.3333,40,0,18,0,0,.,.,4,2,1,4,40,.,1,1,10,NA,06,9,-459,.,NA,.,08,2,NA,NA
21148.522,100000,1,1,16,16,49,45,1,2,1,1,2,2,3,1,3,1,16,10699,16143.6,4073.3333,307,0,96,0,0,.,.,1,4,2,10,50,.,1,1,06,NA,13,5,8829,.,NA,.,01,2,NA,NA
18306.834,164200,1,4,13,13,39,45,2,1,1,1,2,2,3,1,3,1,13,4388.667,14530.6667,2340,4343.3333,0,347,0,433.3333,.,.,1,5,3,12,60,40,2,2,06,08,37,5,30785,.,NA,.,01,2,NA,NA
22098.254,28900,1,2,12,12,32,32,2,1,1,1,2,2,2,1,2,1,12,2818,6323.6334,1560,659,0,214,0,0,.,.,4,3,2,7,30,40,2,2,04,11,39,3,5728,.,NA,.,01,2,NA,NA
18109.077,35000,1,1,15,NA,37,.,1,NA,1,NA,2,NA,8,5,4,1,15,2674,5736.3334,1518.3333,596.3333,50,96,0,0,.,.,4,1,1,3,40,.,1,1,06,NA,06,9,3898,.,NA,.,01,2,NA,NA
19275.652,45663,1,1,15,15,73,80,2,1,1,1,2,2,1,1,4,1,15,1312.333,11265.5333,1828.6667,337,4140.2,330,0,0,.,.,2,2,2,6,.,.,8,0,NA,NA,06,9,1829,.,NA,.,01,2,NA,NA
22607.799,32000,1,4,12,NA,20,.,2,NA,1,NA,2,NA,9,5,3,1,16,5206,11603.0334,1213.3333,1750,400,1290,0,433.3333,.,.,1,4,4,7,45,.,4,4,01,NA,12,5,7246,.,NA,.,01,2,NA,NA
24831.617,0,1,2,15,NA,31,.,1,NA,1,NA,2,NA,9,5,1,1,16,5238,12244.1333,2072.6667,673.3333,1105.3333,676,0,0,.,.,4,2,1,3,40,.,4,2,01,NA,25,1,23000,.,NA,.,08,2,NA,NA
16724.398,100000,1,1,14,NA,68,.,2,NA,2,NA,2,NA,8,2,3,1,14,8856,12397.2667,520,40,3025.2667,240,0,0,.,.,1,1,1,6,40,.,1,1,04,NA,51,5,15402,.,NA,.,01,2,NA,NA
4271.513,101062,1,4,16,NA,33,.,1,NA,2,NA,2,NA,9,5,4,1,16,1082.333,4555.1667,563.3333,293,60.6667,2,0,0,.,.,2,2,3,8,40,.,1,1,03,NA,02,9,8737,.,NA,.,01,2,NA,NA
21031.198,58558,1,4,15,NA,87,.,2,NA,1,NA,2,NA,8,2,2,1,15,7226,7972.6,156,0,405.6,110,0,0,.,.,4,1,0,2,.,.,8,0,NA,NA,26,3,5404,.,NA,.,08,2,NA,NA
15255.349,81000,1,1,15,13,50,32,1,2,2,2,2,2,5,1,1,1,15,5328.667,12796.0001,1396,1280,1746,162,0,0,.,.,1,6,2,6,45,35,2,2,02,10,34,2,2956,.,NA,.,01,2,NA,NA
19111.789,12864,1,4,11,NA,65,.,2,NA,1,NA,2,NA,8,2,3,1,11,1153,3201.3333,762.6667,416,71,96,0,693.3333,.,.,4,1,1,3,.,.,8,0,NA,NA,37,5,0,.,NA,.,09,2,NA,NA
25748.775,148600,1,4,16,12,54,55,1,2,1,1,2,2,1,1,3,1,16,6160,44656.4121,2690,27370,2946.6667,1593,0,0,.,.,1,2,4,9,40,20,2,2,03,04,01,6,25942,.,NA,.,01,2,NA,NA
25852.501,50924,1,3,12,12,80,87,2,1,1,1,2,2,1,1,3,1,12,5386.667,8118.5333,1182.6667,100,1279.2,170,0,0,.,.,2,2,1,4,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
16608.999,283600,1,2,16,16,54,48,1,2,1,1,2,2,3,1,3,1,16,5747.333,15587.6119,1863.3333,1392,15,915,0,0,.,.,1,3,1,8,40,40,2,2,03,03,48,7,74243,.,NA,.,01,2,NA,NA
19675.439,22082,1,2,13,NA,81,.,2,NA,1,NA,2,NA,8,2,3,1,13,1691.667,3077.2667,303.3333,60,801.6,0,0,0,.,.,1,1,1,8,.,.,8,0,NA,NA,37,5,639,.,NA,.,01,2,NA,NA
19482.837,117102,1,2,13,15,66,56,1,2,2,1,2,2,1,1,4,1,15,4435,9784.7667,823.3333,558,1133.6,322,0,0,.,.,4,2,2,3,.,45,5,1,NA,01,06,9,15959,.,NA,.,08,2,NA,NA
20763.268,312500,1,4,15,15,63,58,1,2,1,1,2,2,1,1,4,1,15,3861.667,17886.8334,1903.3333,1804,3535,246,0,0,.,.,1,2,3,10,84,40,2,2,07,02,49,8,56541,.,NA,.,01,2,NA,NA
19992.705,25800,1,1,14,15,38,42,2,1,1,1,1,1,3,1,3,1,15,3140,4775.1667,676,120,0,148,0,0,.,.,4,5,0,5,.,45,5,1,NA,09,12,5,-8934,.,NA,.,08,2,NA,NA
20395.262,30000,2,4,14,NA,45,.,2,NA,1,NA,2,NA,8,5,3,2,14,806.333,3425.8333,1109.3333,209,173.3333,105,0,0,.,.,2,1,1,5,40,.,1,1,01,NA,21,6,3630,.,NA,.,01,2,NA,NA
8235.316,51500,2,5,16,NA,38,.,2,NA,1,NA,2,NA,7,4,1,2,16,3622.333,9707.8333,2233.3333,1395,410,500,0,0,.,.,2,3,1,4,30,.,1,1,02,NA,NA,NA,1885,.,NA,.,01,2,NA,NA
24268.627,55000,1,2,12,15,33,26,1,2,1,1,2,2,2,1,2,1,15,3080,8510.7453,2340,454.6667,0,120,0,260,.,.,1,3,1,4,43,.,1,1,01,NA,26,3,13493,.,NA,.,01,2,NA,NA
25566.267,4200,1,4,13,NA,27,.,2,NA,1,NA,2,NA,9,5,2,1,13,3270.667,8543.3333,1083.3333,2120,0,260,0,1213.3333,.,.,2,4,2,7,.,.,7,1,NA,NA,26,3,-8331,.,NA,.,01,2,NA,NA
21569.304,0,1,2,12,NA,62,.,2,NA,1,NA,2,NA,8,3,3,1,12,4557,10436.6667,476.6667,987.6667,2362,320,0,901.3333,.,.,2,1,2,8,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
13930.307,29000,1,1,15,12,43,36,1,2,6,6,2,2,3,1,1,1,15,2718,5499.7333,1558,0,0,122,0,0,.,.,4,5,0,5,60,40,2,2,10,11,36,2,-8372,.,NA,.,08,2,NA,NA
20491.789,0,1,4,13,15,67,70,2,1,1,1,2,2,1,1,1,1,15,2462.667,8563.6119,927.3333,767.3333,783.2,499,0,0,.,.,1,2,2,6,40,39,2,2,10,05,42,2,5119,.,NA,.,01,2,NA,NA
19061.447,138154,1,2,16,16,57,62,2,1,1,1,2,2,1,1,2,1,16,2140.333,8708.6667,946.6667,812.6667,3792,347,0,0,.,.,2,2,4,10,20,20,2,2,14,10,39,3,16272,.,NA,.,01,2,NA,NA
20089.932,95000,1,2,16,15,35,32,1,2,6,6,2,2,5,1,3,1,16,2914,14904.6668,1341.3333,2046,2042,228,0,0,.,.,1,6,2,7,40,.,4,2,10,NA,37,5,4084,.,NA,.,01,2,NA,NA
16486.014,85500,1,2,13,NA,42,.,1,NA,1,NA,2,NA,8,3,4,1,13,2812.333,7362.1667,1203.3333,507,346.6667,744,0,303.3333,.,.,1,1,1,6,45,.,1,1,06,NA,08,8,16910,.,NA,.,01,2,NA,NA
30110.2,0,2,4,11,NA,55,.,2,NA,3,NA,2,NA,8,3,3,2,11,561.667,1055,164.6667,84,0,90,0,34.6667,.,.,2,1,1,5,.,.,8,0,NA,NA,51,5,0,.,NA,.,09,2,NA,NA
23687.227,36400,1,4,13,NA,39,.,1,NA,6,NA,1,NA,8,5,4,1,13,1429,6628.8333,912,389.6667,1272,617,0,346.6667,.,.,1,1,1,5,40,.,1,1,03,NA,04,8,4286,.,NA,.,03,2,NA,NA
24621.523,42286,1,2,15,NA,87,.,2,NA,1,NA,2,NA,8,3,2,1,15,658,1920.6667,520,160,566,0,0,0,.,.,2,1,1,9,.,.,8,0,NA,NA,26,3,3286,.,NA,.,01,2,NA,NA
16361.458,12826,1,3,13,14,26,26,2,1,1,1,2,2,2,1,4,1,14,1916,4468.8333,1196,241.6667,0,287,0,0,.,.,4,4,2,4,.,27,5,1,NA,07,49,8,-4918,.,NA,.,04,2,NA,NA
17196.854,50449,1,2,11,NA,87,.,2,NA,1,NA,2,NA,9,2,1,1,13,767.333,4221.6667,823.3333,410,912,280,0,86.6667,.,.,2,2,1,6,.,.,7,1,NA,NA,42,2,1651,.,NA,.,01,2,NA,NA
25510.158,47192,1,2,13,13,58,56,2,1,1,1,2,2,5,1,1,1,13,1538,7532.4334,693.3333,1307,2219.6,847,0,520,.,.,4,3,1,6,.,78,5,1,NA,11,42,2,-1917,.,NA,.,01,2,NA,NA
9879.764,67393,1,3,15,12,63,37,1,2,1,4,2,2,4,1,4,1,15,4010,19715.4333,3305.3333,11619,925.6,794,0,0,.,.,1,5,2,4,.,40,5,1,NA,10,15,9,4505,.,NA,.,07,2,NA,NA
13558.087,34000,1,4,14,NA,36,.,2,NA,1,NA,2,NA,7,5,3,1,14,2132.667,3925.5,693.3333,298,342,256,0,0,.,.,1,3,1,7,40,.,1,1,01,NA,12,5,-2919,.,NA,.,01,2,NA,NA
19584.68,145000,1,4,16,11,45,42,2,1,1,1,2,2,3,1,3,1,16,4759.667,14141.7453,1793.3333,1242,1594,216,0,0,.,.,2,4,2,7,40,40,3,3,02,07,48,7,23673,.,NA,.,01,2,NA,NA
21877.064,2762,1,2,13,NA,76,.,2,NA,1,NA,2,NA,8,2,4,1,13,5137,3381.6,840.6667,60,543.6,100,0,0,.,.,1,1,1,7,.,.,8,0,NA,NA,04,8,404,.,NA,.,01,2,NA,NA
17302.619,11196,1,1,12,NA,48,.,2,NA,1,NA,2,NA,9,3,2,1,12,2272,3787.4667,346.6667,330,398,168,0,0,.,.,4,5,2,4,.,.,7,1,NA,NA,17,3,-8448,.,NA,.,08,2,NA,NA
15284.211,18129,1,3,15,12,76,82,2,1,1,1,2,2,1,1,1,1,15,2129.667,6789.5333,563.3333,1002,487.2,134,0,0,.,.,2,2,1,3,.,.,8,0,NA,NA,25,1,0,.,NA,.,06,2,NA,NA
20039.933,14542,1,1,12,NA,87,.,1,NA,1,NA,2,NA,8,2,1,1,12,1437.333,2952.2667,346.6667,0,672.6,224,0,0,.,.,2,1,0,5,.,.,8,0,NA,NA,36,2,-136,.,NA,.,04,2,NA,NA
22119.051,32248,1,4,12,NA,45,.,2,NA,1,NA,2,NA,7,3,3,1,12,2347,3465.8666,736.6667,170.3333,72,26,0,0,.,.,4,3,1,6,25,.,1,1,11,NA,37,5,373,.,NA,.,01,2,NA,NA
19858.818,0,1,3,16,15,59,59,1,2,1,1,2,2,1,1,2,1,16,5257.667,11302.0786,1560,700,1800,20,0,0,.,.,1,2,3,.,40,.,1,1,03,NA,39,3,76445,.,NA,.,01,2,NA,NA
19499.902,21836,1,1,13,NA,71,.,2,NA,2,NA,2,NA,9,2,3,1,15,994.667,2930.5999,563.3333,570,493.6,144,0,17.3333,.,.,2,2,1,4,.,.,7,1,NA,NA,10,5,0,.,NA,.,01,2,NA,NA
24250.799,50800,1,4,13,13,53,43,1,2,5,1,2,2,4,1,4,1,13,3485,5882.3667,884,637,0,534,0,86.6667,.,.,1,5,2,6,50,28,3,3,15,02,04,8,48,.,NA,.,01,2,NA,NA
24905.7,0,1,2,14,NA,87,.,2,NA,2,NA,2,NA,9,2,2,1,14,1186,2578.5667,736.6667,0,243.6,262,0,0,.,.,2,3,0,6,25,.,1,1,04,NA,26,3,-5961,.,NA,.,01,2,NA,NA
20266.403,0,1,1,13,14,39,35,1,2,1,1,1,1,3,1,2,1,14,4480,8640.5999,1126.6667,721,1600,0,0,346.6667,.,.,1,4,3,8,40,40,3,3,10,10,17,3,1323,.,NA,.,01,2,NA,NA
13002.308,15614,1,2,15,NA,82,.,2,NA,1,NA,2,NA,8,3,4,1,15,1444.667,2773.2667,346.6667,440,243.6,155,0,0,.,.,2,1,1,8,.,.,8,0,NA,NA,06,9,0,.,NA,.,01,2,NA,NA
22039.774,114000,1,2,16,15,44,45,2,1,1,1,2,2,3,1,3,1,16,4318.667,8068.6666,1906.6667,360,0,30,0,0,.,.,1,4,2,8,35,40,2,2,02,03,21,6,14441,.,NA,.,01,2,NA,NA
22587.526,65100,1,5,14,12,63,60,1,2,1,1,2,2,1,1,3,1,14,1125.333,4557.0333,910,553.3333,650,344,0,0,.,.,2,2,4,7,40,40,2,2,11,11,NA,7,5495,.,NA,.,01,2,NA,NA
22473.063,18200,1,4,15,NA,87,.,1,NA,1,NA,2,NA,8,2,4,1,15,1183,5142.1,815,100,995.6,134,0,0,.,.,4,1,0,7,40,.,1,1,13,NA,49,8,633,.,NA,.,01,2,NA,NA
28112.198,51800,1,4,16,15,25,27,2,1,1,1,2,2,1,1,3,1,16,2306,7591.8333,1803.3333,600,0,736,0,0,.,.,5,2,3,3,28,50,2,2,03,06,01,6,5617,.,NA,.,01,2,NA,NA
32385.217,26260,2,5,13,13,56,57,1,2,1,1,2,2,1,1,3,2,13,1183,5211.5334,1360.6667,985,487.2,0,0,303.3333,.,.,4,2,1,5,40,.,1,1,11,NA,NA,NA,-99,.,NA,.,01,2,NA,NA
22041.801,27662,1,4,14,NA,67,.,1,NA,1,NA,2,NA,8,3,1,1,14,3105.667,6859.1001,650,2224.6667,551.6,404,0,0,.,.,1,1,3,7,10,.,1,1,10,NA,42,2,0,.,NA,.,01,2,NA,NA
27361.867,0,1,1,13,NA,25,.,1,NA,2,NA,2,NA,8,5,1,1,13,580,1336.8667,606.6667,0,0,0,0,0,.,.,4,1,0,1,40,.,1,1,10,NA,36,2,4,.,NA,.,08,2,NA,NA
